@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE NN11	numeric
@ATTRIBUTE NN12	numeric
@ATTRIBUTE NN13	numeric
@ATTRIBUTE NN14	numeric
@ATTRIBUTE NN15	numeric
@ATTRIBUTE class	numeric

@DATA
-2.170000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -9.980000000, -1.280000000, -1.440000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, 5531.838541667
-1.000000000, -1.000000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -11.860000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 4121.552083333
-0.580000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.440000000, -9.930000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, 5897.614583333
-1.840000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -12.550000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, 2325.703125000
-1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -12.320000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 2135.776041667
-2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -12.870000000, -0.580000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, 1954.588541667
-1.450000000, -1.280000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -13.380000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, -1.440000000, 1971.692708333
-2.240000000, -1.280000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -10.600000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, 2885.140625000
-2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, -13.160000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, 2491.807291667
-1.840000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -12.210000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, 2389.828125000
-1.450000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, -1.000000000, -7.780000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, 13476.583333333
-1.840000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -11.270000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, 3872.786458333
-0.880000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -12.750000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, 1996.734375000
-2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -12.590000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 2490.796875000
-2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -11.940000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, 2491.796875000
-1.840000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -0.580000000, -13.650000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.440000000, 2196.567708333
-2.240000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, -15.180000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, 555.473958333
-0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -12.170000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, 2686.276041667
-1.840000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -17.080000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, 434.937500000
-0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -11.640000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, 2544.531250000
-0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -16.360000000, -1.840000000, -1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, 446.041666667
-1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -12.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, 2114.932291667
-2.240000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -12.540000000, -1.300000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, 1825.359375000
-1.000000000, -1.000000000, -1.450000000, -1.300000000, -1.440000000, -1.840000000, -11.400000000, -1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, 2092.020833333
-1.300000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -12.640000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, 1952.635416667
-1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -10.380000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, 4996.942708333
-1.450000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -2.170000000, -16.790000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, 466.718750000
-1.840000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -9.480000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, 5620.619791667
-1.840000000, -1.440000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -13.340000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 1326.468750000
-2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -14.260000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, 1248.776041667
-1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -14.380000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, 1195.677083333
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -14.590000000, -1.440000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, 826.442708333
-1.000000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -13.880000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 1648.296875000
-0.580000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -15.950000000, -1.840000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, 546.260416667
-2.170000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -11.360000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -1.840000000, 2930.729166667
-1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -16.740000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, 412.994791667
-1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.280000000, -15.800000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, 482.598958333
-1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, -10.520000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, 4188.265625000
-1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -11.220000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, 2989.270833333
-2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -0.880000000, -11.060000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, 4292.255208333
-1.000000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, -12.130000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, 3786.828125000
-1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -15.740000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, 535.312500000
-1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -13.020000000, -1.450000000, -1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, 3545.567708333
-1.280000000, -1.000000000, -1.450000000, -1.840000000, -1.840000000, -1.840000000, -11.210000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 2755.562500000
-2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -11.480000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, 3462.854166667
-2.240000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -14.460000000, -1.840000000, -2.170000000, -1.840000000, -1.440000000, -1.300000000, -2.170000000, 775.182291667
-1.300000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -10.720000000, -1.000000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, 4044.645833333
-1.000000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -12.060000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, 3077.307291667
-1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -13.270000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, 2146.760416667
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -12.920000000, -1.840000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, 2486.536458333
-1.280000000, -1.440000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -11.990000000, -0.580000000, -0.880000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, 2841.760416667
-2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -13.950000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, 1249.802083333
-1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.280000000, -1.840000000, -12.660000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, 1794.041666667
-1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -15.090000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, 729.385416667
-2.240000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -14.170000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, 1256.708333333
-1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -13.580000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, 1527.885416667
-1.450000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -13.460000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.440000000, -1.280000000, 2300.015625000
-0.580000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -11.320000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, 4771.932291667
-1.840000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -11.310000000, -1.280000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 2647.770833333
-1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -12.510000000, -1.440000000, -1.840000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, 2228.369791667
-2.240000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -12.950000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 1897.739583333
-1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -15.560000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, 470.260416667
-1.840000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, -1.300000000, -12.470000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, 2245.328125000
-1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -15.630000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, -1.280000000, 583.765625000
-1.000000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -10.060000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.300000000, 5147.520833333
-1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, -10.440000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, 3544.911458333
-2.240000000, -1.450000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -12.590000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -1.840000000, 1963.791666667
-1.450000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, -2.170000000, -16.460000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, 472.276041667
-2.170000000, -1.840000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -14.620000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, 1158.807291667
-1.440000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -13.160000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, 1232.020833333
-1.000000000, -1.300000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -12.270000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, 2749.140625000
-1.440000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.000000000, -14.850000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, 836.458333333
-1.280000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -15.800000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.300000000, 597.286458333
-1.000000000, -1.000000000, -1.300000000, -1.840000000, -1.280000000, -1.300000000, -14.380000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, 957.630208333
-1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -10.520000000, -1.300000000, -1.450000000, -1.280000000, -1.440000000, -0.580000000, -0.880000000, 3866.651041667
-0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.300000000, -10.260000000, -1.300000000, -1.280000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, 4540.906250000
-1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -17.080000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, 437.489583333
-1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -9.230000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, 13141.583333333
-1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -8.780000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, 7930.833333333
-2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -13.720000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, 1365.911458333
-1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -15.060000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, 803.260416667
-2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.450000000, -15.080000000, -1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, 744.161458333
-1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, -14.230000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, 1017.296875000
-1.000000000, -0.580000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -9.930000000, -1.450000000, -1.440000000, -1.000000000, -1.300000000, -1.450000000, -1.000000000, 3847.500000000
-1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -13.560000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, 1439.083333333
-1.840000000, -1.450000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -11.470000000, -1.280000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, 2349.057291667
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -15.060000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, 794.625000000
-1.840000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, -15.180000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, 1013.958333333
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -16.120000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, 578.088541667
-0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -17.470000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, 330.046875000
-2.170000000, -1.840000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -11.980000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, 2811.640625000
-1.280000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -10.100000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.440000000, -1.450000000, 7189.291666667
-1.840000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -11.500000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, 2015.864583333
-1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -10.680000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.000000000, -1.280000000, 4312.854166667
-1.840000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -14.820000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, 914.671875000
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -16.340000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, 347.098958333
-1.280000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -14.800000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, 930.541666667
-0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -12.890000000, -1.840000000, -2.170000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, 1512.562500000
-1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, -12.390000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, -2.240000000, 1875.109375000
-1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -12.770000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, 1585.354166667
-2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -10.260000000, -1.440000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.300000000, 4909.833333333
-1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -12.760000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, 2290.453125000
-2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.300000000, -1.000000000, -10.860000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.840000000, -1.840000000, 5097.489583333
-0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, -10.100000000, -1.280000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, 7754.333333333
-1.280000000, -1.300000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -15.190000000, -1.440000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, 793.510416667
-0.880000000, -0.580000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -14.800000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, -1.840000000, 1046.760416667
-1.000000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, -10.210000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, 4123.479166667
-0.880000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -10.760000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, 2715.916666667
-1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -13.810000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, 1764.317708333
-0.580000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -12.380000000, -0.580000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, 1982.885416667
-0.580000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -11.450000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, 4095.953125000
-1.000000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -11.490000000, -1.450000000, -0.880000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, 3951.088541667
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -16.290000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -1.440000000, 499.973958333
-0.880000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -12.930000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, 2039.442708333
-2.240000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, -18.030000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, -1.440000000, 302.510416667
-1.280000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -10.770000000, -0.880000000, -0.580000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, 4366.604166667
-0.880000000, -1.450000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -14.160000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, 1348.687500000
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -10.460000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, 5445.979166667
-0.880000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, -13.740000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, 1697.713541667
-1.450000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -12.730000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, 2206.760416667
-1.840000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -16.740000000, -1.840000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, 291.260416667
-1.840000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -12.780000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, 2119.213541667
-1.450000000, -1.840000000, -1.440000000, -1.450000000, -1.840000000, -1.440000000, -12.500000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 1640.979166667
-1.300000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, -10.230000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, 5662.281250000
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -14.320000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, 979.000000000
-1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -12.220000000, -1.440000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, 1563.510416667
-2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -13.390000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, 1179.744791667
-1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -0.580000000, -11.230000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, 4400.406250000
-1.840000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, -11.880000000, -1.440000000, -2.170000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, 2335.822916667
-1.440000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -11.330000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.300000000, 4575.072916667
-2.240000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -12.290000000, -2.170000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, 1753.270833333
-1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -13.550000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -1.300000000, -1.440000000, 1277.619791667
-1.840000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -10.710000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, 4912.067708333
-0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -15.560000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 636.083333333
-1.000000000, -1.280000000, -1.440000000, -0.580000000, -0.880000000, -0.580000000, -10.960000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 5218.750000000
-1.280000000, -1.300000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -12.820000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, 2475.932291667
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -12.200000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, -1.440000000, 3368.255208333
-2.170000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -14.700000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, 672.625000000
-1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -1.300000000, -12.290000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, 1773.447916667
