@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN5	numeric
@ATTRIBUTE NN6	numeric
@ATTRIBUTE NN7	numeric
@ATTRIBUTE NN8	numeric
@ATTRIBUTE NN9	numeric
@ATTRIBUTE NN10	numeric
@ATTRIBUTE class	numeric

@DATA
-1.280000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.300000000, -6.810000000, -2.170000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.280000000, 13714.859375000
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -7.690000000, -1.450000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, 15941.765625000
-1.840000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -5.620000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, 19178.171875000
-1.840000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, -6.190000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, 17101.963541667
-0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.440000000, -1.450000000, -3.900000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 39157.453125000
-0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -5.940000000, -0.880000000, -1.000000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, 24676.406250000
-1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -3.910000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 34832.083333333
-1.000000000, -0.880000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -4.190000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, 24274.598958333
-1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -6.120000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, 19249.812500000
-1.450000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.450000000, -4.890000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, 32906.901041667
-0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -1.440000000, -3.320000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, 43754.359375000
-1.840000000, -2.170000000, -1.840000000, -1.440000000, -1.300000000, -2.170000000, -6.660000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, 10984.364583333
-0.580000000, -1.280000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -3.460000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -1.450000000, -2.240000000, 46623.588541667
-1.280000000, -1.840000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -8.100000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, 11586.281250000
-1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.300000000, -7.690000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, 10819.046875000
-1.280000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -3.910000000, -2.240000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, 43276.151041667
-1.840000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -3.580000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, 55651.208333333
-1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -7.370000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, 10811.052083333
-0.580000000, -0.880000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, -3.480000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 47743.885416667
-1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -7.370000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -1.840000000, 10587.208333333
-1.000000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -6.750000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, -1.280000000, -0.580000000, 10906.088541667
-1.840000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -7.140000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, 10448.104166667
-0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -5.300000000, -1.000000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, 27386.500000000
-1.300000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -4.330000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -1.300000000, 41907.229166667
-1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -4.300000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, 41760.781250000
-1.840000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -6.990000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.300000000, 10461.276041667
-2.170000000, -1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.280000000, -6.180000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.440000000, 17139.494791667
-1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -4.280000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 34330.151041667
-1.280000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, -6.420000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, 18480.244791667
-1.000000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -6.970000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, 11000.968750000
-1.450000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -5.420000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, 15739.875000000
-2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -5.330000000, -1.450000000, -1.000000000, -1.440000000, -2.170000000, -2.240000000, -2.170000000, 27189.343750000
-0.580000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.000000000, -4.460000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 44004.640625000
-1.000000000, -0.580000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -5.170000000, -0.580000000, -1.280000000, -1.440000000, -0.580000000, -0.880000000, -1.450000000, 25554.640625000
-1.280000000, -1.000000000, -1.300000000, -1.450000000, -0.880000000, -1.300000000, -4.580000000, -1.300000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, 28994.557291667
-1.450000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -5.170000000, -2.240000000, -1.450000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, 33928.385416667
-1.300000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -4.580000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 26312.192708333
-1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -7.530000000, -1.840000000, -1.840000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, 15193.072916667
-1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -7.690000000, -2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, 9498.739583333
-1.000000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -6.590000000, -2.240000000, -1.280000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, 10804.161458333
-1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.450000000, -1.300000000, -6.990000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, 16777.354166667
-2.240000000, -2.170000000, -1.440000000, -0.580000000, -1.000000000, -1.280000000, -5.070000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, 34172.067708333
-2.240000000, -2.170000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -6.170000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, 15008.776041667
-1.280000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -5.170000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, -1.840000000, 23556.921875000
-1.300000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -4.750000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, 32878.458333333
-1.000000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, -4.630000000, -1.000000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -1.440000000, 44443.807291667
-2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -4.630000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, 34699.776041667
-1.300000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -4.780000000, -2.240000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, 23697.140625000
-1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -5.570000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, 25186.197916667
-1.000000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -5.590000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, 27408.020833333
-1.840000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -4.930000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, 29445.796875000
-1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -8.020000000, -0.580000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.450000000, 15490.635416667
-1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, -1.280000000, -4.460000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, 31850.515625000
-2.170000000, -2.240000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -5.330000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, 25580.843750000
-1.280000000, -2.240000000, -2.170000000, -2.240000000, -1.450000000, -0.880000000, -6.130000000, -1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.440000000, 19306.192708333
-1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -7.690000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, 7675.546875000
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, -7.530000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -1.450000000, 11497.510416667
-1.440000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -5.350000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, 28974.026041667
-0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, -6.420000000, -1.840000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -0.580000000, 17896.781250000
-1.000000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, -1.000000000, -3.460000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, 64599.526041667
-1.280000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, -0.580000000, -4.180000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -0.880000000, -1.300000000, 47114.494791667
-1.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -4.300000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -2.170000000, 33480.161458333
-1.300000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.300000000, -6.050000000, -1.300000000, -1.840000000, -2.170000000, -1.840000000, -1.840000000, -1.440000000, 20722.645833333
-0.580000000, -1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -4.300000000, -1.280000000, -1.440000000, -0.580000000, -0.880000000, -1.450000000, -1.440000000, 32063.989583333
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -5.980000000, -1.280000000, -1.000000000, -1.450000000, -1.840000000, -1.840000000, -1.840000000, 20116.708333333
-1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.280000000, -6.970000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, 13069.208333333
-1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -3.460000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, 53190.901041667
-1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -4.780000000, -1.300000000, -1.440000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, 39185.744791667
-0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.300000000, -1.840000000, -7.140000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, 11690.385416667
-1.000000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -8.090000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, -1.450000000, 7602.281250000
-1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -5.340000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 25725.875000000
-2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.280000000, -2.240000000, -5.780000000, -1.450000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 17291.604166667
-2.240000000, -2.170000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, -5.170000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, 22052.723958333
-1.450000000, -1.440000000, -1.450000000, -1.440000000, -2.170000000, -1.300000000, -6.410000000, -1.280000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, 16870.125000000
-1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -2.240000000, -4.580000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, 23001.401041667
-1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -4.160000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, 44199.677083333
-0.580000000, -1.000000000, -0.880000000, -1.450000000, -1.440000000, -1.450000000, -6.410000000, -1.300000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -0.580000000, 19071.822916667
-1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -6.500000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, 17219.067708333
-1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -5.070000000, -1.450000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, -1.450000000, 33036.843750000
-1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.840000000, -2.170000000, -6.260000000, -2.240000000, -1.840000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, 10687.635416667
-1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.300000000, -4.460000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -2.170000000, -1.440000000, 34229.885416667
-2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -4.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, 46065.947916667
-2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -6.810000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -2.240000000, 12673.005208333
-1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -5.170000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.000000000, 26464.041666667
-1.300000000, -2.170000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, -7.370000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, 10543.781250000
-2.240000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -5.690000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, -1.280000000, -0.580000000, 27229.958333333
-1.000000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -4.330000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, 39776.770833333
-1.450000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -7.530000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, 10571.411458333
-1.840000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -7.080000000, -1.840000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, 14752.411458333
-1.000000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -6.530000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.300000000, 16066.145833333
-1.440000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -5.150000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, 23991.994791667
-1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -8.820000000, -1.440000000, -0.580000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, 10983.911458333
-1.300000000, -1.280000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -6.810000000, -1.840000000, -1.280000000, -0.580000000, -1.000000000, -1.440000000, -2.170000000, 14064.588541667
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -4.330000000, -1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, 39484.338541667
-1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.280000000, -0.580000000, -5.070000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, -2.170000000, -2.240000000, 27539.838541667
-1.840000000, -1.280000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -4.440000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, -1.840000000, -1.280000000, 46637.692708333
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -6.100000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, 23778.463541667
-1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -4.980000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, 19374.916666667
-1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -6.170000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, 15794.151041667
-0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -4.000000000, -1.280000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, 66628.255208333
-1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -4.770000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, -1.000000000, -1.300000000, 36089.005208333
-0.580000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -3.900000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 40746.536458333
-1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -7.550000000, -1.840000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, 12716.921875000
-1.440000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, -4.730000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, 30525.625000000
-1.450000000, -1.300000000, -1.280000000, -1.440000000, -1.450000000, -1.840000000, -8.090000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, 7487.177083333
-0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -6.820000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -1.000000000, -1.000000000, 11216.635416667
-0.580000000, -0.880000000, -1.000000000, -1.450000000, -1.300000000, -1.000000000, -4.580000000, -1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -1.440000000, 41454.078125000
-2.170000000, -1.840000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -6.410000000, -0.580000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, 16169.979166667
-1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -0.880000000, -3.460000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 61475.130208333
-1.440000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -5.350000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, 28445.921875000
-1.280000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -6.750000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, 12348.953125000
-1.000000000, -1.300000000, -1.280000000, -0.580000000, -1.280000000, -1.300000000, -4.860000000, -1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, 25131.312500000
-1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, -1.300000000, -6.500000000, -1.840000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, 15039.197916667
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -5.100000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, 26879.296875000
-0.580000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -7.370000000, -1.280000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 13895.062500000
-1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -7.300000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, 11024.484375000
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.840000000, -2.240000000, -6.970000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -1.440000000, 9858.427083333
-1.450000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, -6.750000000, -1.280000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, 13877.427083333
-1.300000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -3.760000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -1.840000000, -1.300000000, 36306.973958333
-1.440000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -5.610000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, 36241.093750000
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -6.820000000, -2.170000000, -1.440000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, 11421.062500000
-1.450000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -6.750000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, 13953.901041667
-0.880000000, -0.580000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, -3.880000000, -1.450000000, -1.440000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, 48037.895833333
-2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, -5.560000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, 31737.718750000
-1.840000000, -1.300000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -3.910000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, 32773.020833333
-1.000000000, -1.300000000, -1.450000000, -1.280000000, -1.440000000, -1.450000000, -5.630000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, 19494.932291667
-2.170000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -5.170000000, -0.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, 24809.479166667
-1.000000000, -0.880000000, -1.450000000, -1.440000000, -1.450000000, -2.240000000, -5.470000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -0.580000000, -1.280000000, 18359.203125000
-1.840000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -6.750000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, -1.300000000, 11175.380208333
-1.300000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -4.720000000, -1.450000000, -1.440000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, 34783.432291667
-1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, -1.440000000, -5.630000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, 22499.177083333
-1.300000000, -1.440000000, -2.170000000, -1.440000000, -1.000000000, -1.300000000, -7.690000000, -1.440000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, 9252.375000000
-1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, -1.440000000, -6.800000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -1.840000000, 11785.875000000
-1.000000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -4.750000000, -1.440000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, 42448.338541667
-2.170000000, -1.840000000, -1.840000000, -1.300000000, -0.880000000, -1.300000000, -6.900000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, 13891.552083333
-1.000000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -5.730000000, -1.840000000, -1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, 15565.083333333
-1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -5.690000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, 21329.307291667
-1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -7.690000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, 8483.348958333
