@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN20	numeric
@ATTRIBUTE NN21	numeric
@ATTRIBUTE NN22	numeric
@ATTRIBUTE NN23	numeric
@ATTRIBUTE NN24	numeric
@ATTRIBUTE NN25	numeric
@ATTRIBUTE class	numeric

@DATA
-1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -28.210000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -0.580000000, 6.260416667
-1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -29.340000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, 10.057291667
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.280000000, -0.580000000, -25.990000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.300000000, 18.932291667
-1.000000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -1.450000000, -26.000000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, 24.614583333
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -31.540000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, 4.453125000
-1.300000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -27.770000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, 10.817708333
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -27.970000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, 7.567708333
-2.240000000, -1.450000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -25.900000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, 16.645833333
-2.170000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -26.500000000, -1.000000000, -0.580000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, 22.276041667
-0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -1.280000000, -23.820000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, 45.744791667
-1.450000000, -1.440000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -28.840000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, 13.239583333
-1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -32.400000000, -1.300000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, 3.151041667
-1.840000000, -1.440000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -27.490000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, 14.333333333
-2.170000000, -1.440000000, -0.580000000, -1.000000000, -1.280000000, -1.440000000, -22.080000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, 105.828125000
-1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.440000000, -1.000000000, -27.960000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, -0.580000000, 13.911458333
-2.240000000, -2.170000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, -27.510000000, -2.170000000, -1.300000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, 5.843750000
-1.840000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.280000000, -30.220000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, 5.515625000
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -29.400000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.300000000, 5.390625000
-0.580000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -25.920000000, -1.440000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 20.395833333
-2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -1.300000000, -31.310000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, 3.828125000
-0.880000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -21.780000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.300000000, 89.656250000
-2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -26.740000000, -1.840000000, -1.840000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, 8.343750000
-2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -30.060000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, 3.828125000
-1.450000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -19.920000000, -1.450000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, 263.187500000
-1.000000000, -0.580000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, -23.130000000, -0.880000000, -1.000000000, -1.000000000, -1.450000000, -1.440000000, -1.000000000, 61.473958333
-1.450000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -30.990000000, -1.440000000, -1.450000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 2.145833333
-2.240000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -1.840000000, -26.560000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, 16.578125000
-1.440000000, -1.300000000, -1.840000000, -2.170000000, -1.300000000, -1.280000000, -31.820000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, 1.843750000
-0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -28.890000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, 6.171875000
-1.280000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, -23.320000000, -0.880000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, -1.000000000, 43.750000000
-1.840000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -1.840000000, -28.690000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, 7.088541667
-1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, -26.080000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 29.250000000
-0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -23.060000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 60.651041667
-1.440000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.000000000, -31.240000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, 7.145833333
-2.170000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.300000000, -28.350000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -1.840000000, 8.041666667
-1.280000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -22.850000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, 78.765625000
-1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -27.510000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.840000000, -2.240000000, 16.416666667
-1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -32.820000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, 0.817708333
-0.880000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -33.430000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -1.000000000, 1.572916667
-2.240000000, -1.840000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, -30.610000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, 5.010416667
-1.300000000, -1.280000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -24.180000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, 39.057291667
-1.840000000, -1.280000000, -1.300000000, -2.170000000, -1.840000000, -1.840000000, -25.690000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, 16.406250000
-1.840000000, -1.300000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -25.150000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, 25.442708333
-1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.450000000, -1.300000000, -28.990000000, -1.280000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, 5.031250000
-1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -27.480000000, -1.440000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, 12.348958333
-1.450000000, -1.000000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -21.220000000, -1.000000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -1.300000000, 225.703125000
-1.000000000, -1.000000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, -21.890000000, -1.280000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, 121.166666667
-1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -1.300000000, -22.330000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -0.580000000, -1.000000000, 92.536458333
-2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -1.280000000, -31.790000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 2.218750000
-2.170000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -31.140000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, 4.468750000
-1.840000000, -1.440000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -26.950000000, -1.840000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, 9.682291667
-1.280000000, -1.440000000, -1.450000000, -1.840000000, -1.840000000, -2.240000000, -30.850000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -1.440000000, 2.286458333
-1.840000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -32.680000000, -1.840000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, 1.041666667
-1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, -26.210000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, 18.583333333
-1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.450000000, -0.880000000, -23.040000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, 69.750000000
-1.450000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -23.710000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.440000000, 46.375000000
-1.300000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -21.020000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, -1.450000000, -0.880000000, 191.166666667
-1.840000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -26.370000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, 26.041666667
-1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, -2.170000000, -27.380000000, -1.440000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.280000000, 11.807291667
-1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, -28.720000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.280000000, 6.661458333
-2.170000000, -1.300000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -29.850000000, -0.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, 7.427083333
-1.440000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.840000000, -29.530000000, -1.280000000, -1.000000000, -1.300000000, -1.450000000, -0.880000000, -1.300000000, 5.682291667
-1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -26.340000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, 35.380208333
-2.170000000, -2.240000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -27.400000000, -1.000000000, -1.000000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, 11.328125000
-1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.440000000, -26.440000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, 12.593750000
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -28.780000000, -1.000000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, 11.901041667
-1.450000000, -1.840000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -22.070000000, -1.000000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, 105.921875000
-1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -30.500000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, 3.875000000
-1.840000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -26.840000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, 17.906250000
-1.840000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, -27.040000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.440000000, -1.450000000, 16.135416667
-1.440000000, -1.840000000, -1.450000000, -0.880000000, -1.300000000, -1.450000000, -22.840000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, 83.166666667
-1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -24.750000000, -1.280000000, -1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.450000000, 37.322916667
-1.840000000, -1.440000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -29.020000000, -1.440000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, 8.125000000
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -27.720000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, 6.921875000
-1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -27.250000000, -1.840000000, -1.300000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, 13.369791667
-1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.280000000, -29.480000000, -1.300000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, 6.067708333
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.840000000, -1.280000000, -29.050000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -1.440000000, 6.979166667
-0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -31.650000000, -1.840000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, 4.177083333
-1.840000000, -2.170000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -31.140000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, 3.979166667
-1.440000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, -1.280000000, -29.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.450000000, 9.473958333
-2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -30.650000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, 6.697916667
-1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -30.260000000, -2.170000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, 3.927083333
-1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -24.540000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -1.440000000, 42.927083333
-0.580000000, -0.880000000, -1.300000000, -1.450000000, -0.880000000, -1.450000000, -32.190000000, -1.300000000, -1.840000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, 3.479166667
-1.000000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -24.910000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.000000000, 30.359375000
-2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -25.990000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, 17.260416667
-1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -29.180000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, 12.291666667
-1.300000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, -0.580000000, -26.890000000, -1.450000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, 29.401041667
-1.440000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, -2.240000000, -30.270000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, 4.848958333
-1.450000000, -1.840000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -32.140000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, 4.515625000
-1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -28.210000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, 11.921875000
-2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, -1.440000000, -24.140000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, -1.840000000, -1.280000000, 34.572916667
-1.280000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -31.540000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, -1.450000000, -2.240000000, 2.963541667
-1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -24.910000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, 42.197916667
-1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -33.820000000, -1.840000000, -1.840000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, 0.729166667
-1.440000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, -2.170000000, -21.350000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, -1.000000000, -1.300000000, 119.895833333
-1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -25.850000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.000000000, -0.880000000, 26.572916667
-2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -24.300000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, 51.468750000
-2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -30.520000000, -2.240000000, -2.170000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, 5.614583333
-1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.440000000, -0.580000000, -27.110000000, -1.000000000, -1.300000000, -1.280000000, -0.580000000, -1.280000000, -1.300000000, 18.260416667
-1.440000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -29.190000000, -1.300000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -1.300000000, 6.182291667
-1.280000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.280000000, -24.570000000, -2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -1.280000000, 44.567708333
-1.840000000, -1.440000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -26.220000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -1.000000000, 11.359375000
-0.580000000, -1.440000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -24.070000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, 70.083333333
-0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -24.100000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, 35.927083333
-2.170000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -30.530000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -1.300000000, 2.338541667
-1.440000000, -0.580000000, -1.440000000, -2.170000000, -1.440000000, -1.450000000, -23.960000000, -2.170000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, 43.026041667
-1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -32.530000000, -1.840000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, 2.208333333
-1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -27.780000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.440000000, 14.296875000
-1.440000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -28.210000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, 7.338541667
-2.240000000, -1.280000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -19.830000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, 280.885416667
-1.450000000, -1.440000000, -1.840000000, -1.450000000, -1.000000000, -1.440000000, -23.230000000, -0.880000000, -1.450000000, -2.240000000, -1.280000000, -1.000000000, -1.300000000, 69.520833333
-1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.840000000, -2.240000000, -32.030000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, 1.343750000
-1.300000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -24.670000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, 33.421875000
-1.280000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -27.100000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, 31.119791667
-1.280000000, -1.000000000, -1.450000000, -1.840000000, -1.840000000, -1.840000000, -25.550000000, -1.840000000, -1.300000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, 15.312500000
-1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -28.500000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, 12.734375000
-1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -24.660000000, -1.280000000, -1.450000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, 23.781250000
-1.840000000, -1.840000000, -1.840000000, -1.450000000, -1.000000000, -1.000000000, -30.040000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, 4.989583333
-1.000000000, -1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.300000000, -23.560000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -1.280000000, 106.744791667
-0.880000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -27.510000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 19.958333333
-1.440000000, -1.280000000, -1.000000000, -0.580000000, -1.440000000, -1.840000000, -25.680000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -0.580000000, 28.671875000
-0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -28.330000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, 9.583333333
-0.880000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -23.450000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, -1.440000000, -1.450000000, 71.802083333
-1.440000000, -1.300000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -25.220000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, 32.609375000
-1.280000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -26.000000000, -1.840000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, -1.440000000, 24.750000000
-2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -27.400000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, 18.557291667
-1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -31.520000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -2.170000000, -2.240000000, 2.135416667
-1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -27.390000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, 9.979166667
-0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -25.760000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -1.300000000, 24.067708333
-1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -1.450000000, -29.020000000, -2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, 4.302083333
-1.280000000, -1.840000000, -1.300000000, -1.280000000, -1.840000000, -1.840000000, -22.330000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, 65.286458333
-1.000000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, -1.300000000, -25.720000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -1.440000000, -2.170000000, 15.375000000
-2.240000000, -1.840000000, -1.840000000, -2.170000000, -1.440000000, -0.580000000, -31.150000000, -1.450000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, 3.041666667
-1.280000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -28.560000000, -1.280000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, 6.973958333
-1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.300000000, -1.280000000, -20.590000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, 132.838541667
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.280000000, -27.690000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, 15.895833333
-0.580000000, -1.440000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -30.580000000, -1.840000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, 3.828125000
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -22.070000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, -0.580000000, -1.000000000, 104.380208333
-1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -28.730000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.450000000, -1.000000000, 7.682291667
