@RELATION PBDNN

@ATTRIBUTE NN-5	numeric
@ATTRIBUTE NN-4	numeric
@ATTRIBUTE NN-3	numeric
@ATTRIBUTE NN-2	numeric
@ATTRIBUTE NN-1	numeric
@ATTRIBUTE NN0	numeric
@ATTRIBUTE NN1	numeric
@ATTRIBUTE NN15	numeric
@ATTRIBUTE NN16	numeric
@ATTRIBUTE NN17	numeric
@ATTRIBUTE NN18	numeric
@ATTRIBUTE NN19	numeric
@ATTRIBUTE NN20	numeric
@ATTRIBUTE class	numeric

@DATA
-1.000000000, -1.280000000, -2.240000000, -1.450000000, -1.440000000, -2.170000000, -17.940000000, -1.280000000, -2.240000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, 274.036458333
-1.840000000, -1.840000000, -2.170000000, -2.240000000, -1.450000000, -1.280000000, -20.000000000, -2.170000000, -2.240000000, -1.280000000, -1.000000000, -1.000000000, -1.000000000, 165.151041667
-1.280000000, -0.580000000, -0.880000000, -1.450000000, -1.300000000, -1.280000000, -18.660000000, -1.280000000, -1.300000000, -1.000000000, -0.880000000, -1.450000000, -2.240000000, 369.630208333
-1.280000000, -1.840000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -24.890000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, 24.567708333
-1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -21.040000000, -1.840000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, 89.484375000
-2.170000000, -2.240000000, -2.170000000, -1.440000000, -0.580000000, -1.000000000, -16.450000000, -1.000000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, 866.093750000
-1.840000000, -1.440000000, -0.580000000, -1.440000000, -2.170000000, -1.440000000, -18.550000000, -1.840000000, -1.300000000, -1.280000000, -1.440000000, -0.580000000, -1.440000000, 328.500000000
-2.170000000, -1.840000000, -1.440000000, -1.300000000, -1.280000000, -1.000000000, -22.370000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.300000000, -2.170000000, 86.656250000
-1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -1.440000000, -23.940000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -1.840000000, 40.229166667
-1.300000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -17.770000000, -1.300000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -1.440000000, 289.187500000
-1.000000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -18.330000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, 143.760416667
-1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -22.670000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, 61.135416667
-1.840000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, -1.450000000, -23.540000000, -1.840000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, 49.656250000
-2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -20.540000000, -1.300000000, -1.440000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, 165.510416667
-0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -24.780000000, -2.170000000, -1.300000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, 23.192708333
-2.170000000, -2.240000000, -1.450000000, -1.280000000, -1.300000000, -1.280000000, -18.400000000, -1.000000000, -0.880000000, -0.580000000, -0.880000000, -0.580000000, -1.000000000, 326.786458333
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -17.030000000, -0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.000000000, -1.280000000, 606.046875000
-1.300000000, -1.450000000, -1.000000000, -1.440000000, -1.450000000, -1.280000000, -21.510000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, 112.244791667
-1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -20.860000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, 110.312500000
-1.450000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, -1.440000000, -22.650000000, -1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.000000000, 73.062500000
-2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -20.270000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, 138.098958333
-1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -22.750000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.450000000, 58.651041667
-1.440000000, -1.450000000, -1.440000000, -1.000000000, -1.450000000, -1.440000000, -19.170000000, -1.000000000, -1.300000000, -1.450000000, -1.280000000, -1.440000000, -1.450000000, 323.223958333
-2.240000000, -1.840000000, -1.840000000, -2.170000000, -1.440000000, -0.580000000, -22.460000000, -1.840000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, 54.218750000
-0.880000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -20.010000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -1.000000000, 84.927083333
-0.580000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, -1.440000000, -17.510000000, -1.440000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -1.840000000, 410.567708333
-1.000000000, -1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -20.810000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, 112.093750000
-1.000000000, -0.580000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -19.350000000, -1.000000000, -1.440000000, -1.280000000, -1.000000000, -1.300000000, -1.840000000, 276.364583333
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -24.380000000, -2.240000000, -2.170000000, -2.240000000, -1.840000000, -2.170000000, -2.240000000, 21.213541667
-1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -0.580000000, -14.230000000, -0.580000000, -0.880000000, -0.580000000, -0.880000000, -1.000000000, -0.580000000, 3436.239583333
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -24.780000000, -1.300000000, -1.440000000, -1.840000000, -2.170000000, -1.840000000, -1.440000000, 22.359375000
-1.450000000, -2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -22.570000000, -1.450000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.280000000, 73.182291667
-2.240000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -23.350000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, 93.109375000
-1.280000000, -2.240000000, -1.280000000, -1.000000000, -1.450000000, -1.440000000, -17.660000000, -1.450000000, -2.240000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, 397.166666667
-1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -19.440000000, -2.240000000, -1.840000000, -1.450000000, -1.000000000, -1.280000000, -1.840000000, 207.666666667
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -2.170000000, -18.310000000, -1.000000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -1.450000000, 175.125000000
-1.840000000, -1.840000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -17.730000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.450000000, 420.859375000
-1.840000000, -1.440000000, -1.000000000, -1.450000000, -1.840000000, -1.440000000, -16.210000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -0.580000000, 339.286458333
-1.300000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, -20.020000000, -1.280000000, -1.300000000, -1.280000000, -1.000000000, -1.300000000, -2.170000000, 140.000000000
-1.840000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -25.720000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, 13.739583333
-2.240000000, -1.280000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, -23.230000000, -1.280000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.000000000, 31.838541667
-1.300000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -2.240000000, -20.790000000, -1.840000000, -2.170000000, -1.440000000, -1.450000000, -1.840000000, -2.240000000, 133.723958333
-1.000000000, -1.000000000, -0.880000000, -1.000000000, -1.450000000, -1.440000000, -18.300000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.300000000, -0.880000000, 362.479166667
-1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -24.820000000, -2.170000000, -1.840000000, -2.240000000, -1.280000000, -0.580000000, -1.440000000, 53.505208333
-0.580000000, -0.880000000, -1.300000000, -2.170000000, -2.240000000, -1.450000000, -19.780000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 184.234375000
-1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -17.350000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -0.580000000, 394.625000000
-1.440000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -21.190000000, -1.280000000, -1.000000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, 105.796875000
-1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.450000000, -22.160000000, -1.450000000, -1.840000000, -1.300000000, -0.880000000, -0.580000000, -1.000000000, 64.750000000
-0.880000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.440000000, -20.910000000, -1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.280000000, -1.440000000, 127.598958333
-1.440000000, -1.450000000, -1.280000000, -2.240000000, -1.840000000, -1.280000000, -21.930000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, -1.450000000, 75.458333333
-1.000000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.840000000, -23.230000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, 35.786458333
-1.300000000, -1.450000000, -0.880000000, -0.580000000, -1.280000000, -2.240000000, -16.410000000, -1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, 648.838541667
-1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.000000000, -0.880000000, -21.980000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, 136.625000000
-1.280000000, -1.300000000, -2.170000000, -2.240000000, -1.280000000, -1.300000000, -19.580000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, 141.161458333
-1.280000000, -1.440000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -15.200000000, -0.580000000, -1.280000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, 1371.994791667
-1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.000000000, -1.280000000, -18.110000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.280000000, -1.450000000, 359.713541667
-1.280000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -1.450000000, -18.860000000, -1.000000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 276.692708333
-2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -23.710000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, -1.000000000, -1.300000000, 63.213541667
-0.880000000, -1.000000000, -0.580000000, -0.880000000, -1.300000000, -1.280000000, -15.810000000, -0.580000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.280000000, 896.812500000
-1.000000000, -1.000000000, -1.440000000, -1.450000000, -0.880000000, -1.000000000, -13.920000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, 1710.302083333
-1.450000000, -1.300000000, -0.880000000, -1.450000000, -1.300000000, -1.440000000, -21.280000000, -2.170000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, 64.802083333
-2.240000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, -1.280000000, -22.100000000, -1.440000000, -1.300000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, 81.000000000
-2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -26.050000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.300000000, -1.000000000, 18.401041667
-0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -21.470000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, 96.161458333
-1.440000000, -0.580000000, -0.880000000, -0.580000000, -1.280000000, -1.440000000, -15.560000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, 882.906250000
-0.580000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.840000000, -15.210000000, -0.580000000, -0.880000000, -1.300000000, -1.450000000, -1.280000000, -1.300000000, 1163.932291667
-1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -21.220000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, 86.442708333
-1.450000000, -1.840000000, -2.240000000, -1.840000000, -1.280000000, -0.580000000, -22.850000000, -1.840000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.440000000, 54.005208333
-1.840000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -23.330000000, -2.240000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, 53.005208333
-2.240000000, -1.840000000, -1.450000000, -0.880000000, -0.580000000, -1.000000000, -21.070000000, -2.240000000, -2.170000000, -2.240000000, -1.280000000, -1.450000000, -1.300000000, 110.510416667
-1.840000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -22.310000000, -2.240000000, -1.450000000, -1.440000000, -1.840000000, -2.170000000, -1.440000000, 82.276041667
-2.240000000, -1.840000000, -1.840000000, -1.840000000, -1.840000000, -1.450000000, -20.270000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, -1.840000000, -1.840000000, 182.703125000
-1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -1.450000000, -18.390000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, 333.760416667
-1.440000000, -1.840000000, -1.450000000, -1.280000000, -1.300000000, -1.000000000, -18.860000000, -1.000000000, -1.000000000, -1.300000000, -1.840000000, -1.280000000, -1.300000000, 332.156250000
-1.280000000, -2.240000000, -2.170000000, -1.300000000, -1.440000000, -1.280000000, -15.370000000, -1.300000000, -1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, 1559.015625000
-1.000000000, -1.440000000, -1.840000000, -2.170000000, -2.240000000, -1.280000000, -20.810000000, -2.240000000, -1.840000000, -1.280000000, -1.000000000, -1.450000000, -1.300000000, 124.890625000
-2.170000000, -1.840000000, -1.300000000, -1.000000000, -1.280000000, -2.240000000, -19.600000000, -1.440000000, -0.580000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, 93.916666667
-1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -2.240000000, -20.260000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, 121.307291667
-1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, -22.090000000, -1.300000000, -1.280000000, -0.580000000, -1.440000000, -1.280000000, -1.300000000, 74.182291667
-0.580000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.280000000, -19.030000000, -1.000000000, -0.580000000, -1.000000000, -1.280000000, -1.840000000, -1.840000000, 161.005208333
-0.580000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -22.020000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, 64.015625000
-1.000000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -18.730000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.450000000, -1.300000000, 347.385416667
-1.300000000, -1.440000000, -1.280000000, -0.580000000, -1.440000000, -1.450000000, -23.230000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -0.580000000, -0.880000000, 60.281250000
-0.880000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.000000000, -14.920000000, -1.440000000, -1.280000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, 1375.526041667
-1.840000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -25.390000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 31.140625000
-1.280000000, -2.240000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, -22.260000000, -0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -1.450000000, 49.307291667
-1.450000000, -0.880000000, -1.450000000, -2.240000000, -2.170000000, -1.440000000, -22.680000000, -0.580000000, -0.880000000, -1.300000000, -2.170000000, -1.300000000, -1.440000000, 68.968750000
-0.580000000, -1.440000000, -1.280000000, -1.000000000, -1.000000000, -0.580000000, -16.560000000, -1.840000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -0.880000000, 630.635416667
-0.880000000, -0.580000000, -1.280000000, -1.300000000, -1.280000000, -1.840000000, -18.680000000, -1.450000000, -1.300000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, 222.656250000
-1.300000000, -1.840000000, -1.450000000, -1.440000000, -1.280000000, -1.000000000, -18.820000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -0.580000000, -0.880000000, 202.520833333
-1.840000000, -1.840000000, -2.170000000, -1.440000000, -0.580000000, -0.880000000, -23.420000000, -2.240000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, -1.440000000, 38.546875000
-1.300000000, -2.170000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, -18.920000000, -1.280000000, -1.300000000, -2.170000000, -2.240000000, -2.170000000, -1.840000000, 260.817708333
-1.280000000, -1.300000000, -0.880000000, -1.300000000, -1.450000000, -1.000000000, -20.160000000, -1.840000000, -1.840000000, -1.840000000, -1.280000000, -1.300000000, -2.170000000, 221.692708333
-0.880000000, -1.450000000, -1.300000000, -0.880000000, -0.580000000, -0.880000000, -18.000000000, -1.440000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, 764.218750000
-1.000000000, -0.880000000, -0.580000000, -1.000000000, -1.280000000, -2.240000000, -19.300000000, -2.240000000, -1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, 145.500000000
-1.840000000, -2.240000000, -1.280000000, -1.450000000, -1.840000000, -2.240000000, -20.610000000, -1.000000000, -0.880000000, -1.300000000, -1.840000000, -1.450000000, -0.880000000, 109.000000000
-2.240000000, -1.280000000, -1.300000000, -2.170000000, -1.440000000, -1.300000000, -17.960000000, -1.300000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -1.280000000, 290.661458333
-1.840000000, -1.280000000, -0.580000000, -1.000000000, -1.440000000, -2.170000000, -24.160000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -2.240000000, -2.170000000, 23.677083333
-1.440000000, -1.450000000, -1.300000000, -1.000000000, -1.440000000, -1.280000000, -20.500000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -0.580000000, 86.708333333
-1.000000000, -1.000000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -16.210000000, -0.880000000, -1.000000000, -1.300000000, -1.450000000, -1.000000000, -0.880000000, 1041.005208333
-2.170000000, -1.840000000, -2.240000000, -1.450000000, -1.280000000, -2.240000000, -24.940000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -2.240000000, 21.260416667
-1.000000000, -1.000000000, -0.580000000, -1.280000000, -2.240000000, -2.170000000, -21.130000000, -2.170000000, -1.840000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, 84.322916667
-2.240000000, -1.450000000, -1.000000000, -0.880000000, -1.000000000, -1.000000000, -19.230000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -0.880000000, -0.580000000, 232.557291667
-1.300000000, -1.840000000, -1.840000000, -1.840000000, -2.170000000, -1.440000000, -17.400000000, -1.440000000, -1.280000000, -1.300000000, -1.840000000, -1.840000000, -1.840000000, 249.770833333
-2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, -1.450000000, -17.870000000, -1.280000000, -1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, 454.473958333
-1.440000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -1.840000000, -20.270000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, -1.450000000, -1.280000000, 128.869791667
-1.000000000, -0.880000000, -1.300000000, -1.450000000, -1.440000000, -1.840000000, -18.410000000, -1.840000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, 225.572916667
-1.300000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -24.430000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, 40.354166667
-1.450000000, -0.880000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -20.820000000, -1.450000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, 125.708333333
-1.450000000, -1.300000000, -1.280000000, -2.240000000, -2.170000000, -1.300000000, -18.230000000, -1.280000000, -2.240000000, -1.280000000, -0.580000000, -0.880000000, -1.000000000, 407.869791667
-1.440000000, -1.300000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, -18.700000000, -1.450000000, -1.000000000, -1.280000000, -1.440000000, -1.300000000, -1.280000000, 302.000000000
-0.880000000, -1.300000000, -1.840000000, -1.280000000, -1.000000000, -0.580000000, -17.430000000, -1.300000000, -1.440000000, -1.450000000, -1.000000000, -0.880000000, -0.580000000, 377.531250000
-1.450000000, -1.280000000, -1.840000000, -1.840000000, -2.240000000, -1.840000000, -22.950000000, -2.170000000, -1.300000000, -1.440000000, -2.170000000, -1.440000000, -1.000000000, 26.479166667
-1.300000000, -1.280000000, -1.440000000, -1.450000000, -1.440000000, -1.000000000, -14.390000000, -1.000000000, -1.300000000, -1.280000000, -1.300000000, -1.280000000, -1.000000000, 1973.411458333
-2.170000000, -1.840000000, -1.440000000, -1.450000000, -1.300000000, -1.440000000, -21.700000000, -2.240000000, -2.170000000, -1.300000000, -1.280000000, -1.840000000, -2.240000000, 60.572916667
-0.880000000, -1.450000000, -1.840000000, -1.300000000, -1.000000000, -1.280000000, -16.560000000, -1.440000000, -1.450000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, 664.177083333
-2.170000000, -1.300000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -22.840000000, -2.170000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, 56.281250000
-0.580000000, -1.000000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -18.750000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -0.880000000, -0.580000000, 199.937500000
-1.450000000, -0.880000000, -1.000000000, -1.450000000, -1.300000000, -0.880000000, -16.960000000, -1.450000000, -1.440000000, -2.170000000, -2.240000000, -1.840000000, -1.450000000, 607.239583333
-1.450000000, -1.280000000, -1.840000000, -1.840000000, -1.440000000, -0.580000000, -19.250000000, -0.880000000, -1.300000000, -2.170000000, -1.840000000, -1.300000000, -1.280000000, 315.484375000
-2.240000000, -1.840000000, -1.450000000, -1.000000000, -0.880000000, -1.300000000, -24.150000000, -2.240000000, -1.840000000, -2.170000000, -1.300000000, -1.440000000, -1.280000000, 30.536458333
-1.000000000, -1.300000000, -2.170000000, -2.240000000, -1.840000000, -1.840000000, -21.590000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, -2.240000000, -2.170000000, 62.416666667
-1.440000000, -1.840000000, -1.840000000, -1.450000000, -1.280000000, -2.240000000, -24.990000000, -1.840000000, -2.240000000, -2.170000000, -1.840000000, -1.840000000, -1.840000000, 14.791666667
-2.240000000, -2.170000000, -1.300000000, -1.000000000, -1.280000000, -1.840000000, -22.820000000, -1.300000000, -1.440000000, -1.450000000, -0.880000000, -1.450000000, -1.840000000, 65.343750000
-2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -16.800000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.280000000, -1.450000000, 442.427083333
-0.580000000, -1.440000000, -1.450000000, -1.440000000, -1.840000000, -1.280000000, -20.200000000, -1.000000000, -1.300000000, -1.450000000, -1.440000000, -2.170000000, -1.840000000, 112.401041667
-1.300000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -22.840000000, -1.440000000, -1.000000000, -1.450000000, -2.240000000, -1.450000000, -1.440000000, 58.197916667
-1.280000000, -0.580000000, -1.280000000, -1.840000000, -1.300000000, -1.000000000, -21.070000000, -1.440000000, -1.300000000, -1.280000000, -1.300000000, -1.450000000, -1.440000000, 104.078125000
-1.300000000, -1.440000000, -2.170000000, -1.300000000, -1.000000000, -1.000000000, -18.530000000, -0.580000000, -0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.450000000, 340.656250000
-1.000000000, -1.300000000, -2.170000000, -1.840000000, -1.440000000, -1.450000000, -20.640000000, -1.300000000, -0.880000000, -1.000000000, -1.000000000, -0.580000000, -1.440000000, 198.979166667
-1.000000000, -1.000000000, -1.000000000, -1.280000000, -2.240000000, -1.450000000, -22.660000000, -0.880000000, -1.450000000, -1.840000000, -2.240000000, -2.170000000, -1.300000000, 82.854166667
-1.000000000, -0.880000000, -0.580000000, -1.000000000, -0.880000000, -1.000000000, -19.350000000, -1.000000000, -1.000000000, -1.000000000, -1.000000000, -1.280000000, -1.840000000, 296.250000000
-1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.280000000, -21.620000000, -2.240000000, -1.280000000, -0.580000000, -1.000000000, -1.000000000, -1.280000000, 50.859375000
-1.000000000, -1.280000000, -1.440000000, -1.000000000, -0.580000000, -0.880000000, -19.070000000, -0.580000000, -1.000000000, -1.000000000, -1.440000000, -1.280000000, -0.580000000, 470.307291667
-1.300000000, -1.000000000, -1.280000000, -1.840000000, -1.440000000, -1.450000000, -18.540000000, -1.840000000, -1.840000000, -1.280000000, -1.000000000, -1.000000000, -1.300000000, 362.229166667
-1.000000000, -1.000000000, -1.280000000, -1.840000000, -2.240000000, -2.170000000, -22.840000000, -1.000000000, -1.000000000, -1.440000000, -1.840000000, -1.840000000, -1.840000000, 52.604166667
-1.440000000, -1.280000000, -1.450000000, -1.300000000, -1.440000000, -1.280000000, -12.500000000, -1.440000000, -1.450000000, -0.880000000, -1.000000000, -0.580000000, -0.880000000, 3432.312500000
-1.280000000, -1.300000000, -1.000000000, -0.880000000, -1.300000000, -1.280000000, -18.700000000, -1.840000000, -1.280000000, -1.300000000, -1.450000000, -1.000000000, -1.440000000, 311.880208333
-0.880000000, -1.450000000, -2.240000000, -1.840000000, -1.280000000, -1.450000000, -17.280000000, -1.450000000, -1.840000000, -1.840000000, -1.840000000, -1.440000000, -1.000000000, 511.515625000
-1.280000000, -1.450000000, -1.440000000, -1.300000000, -1.450000000, -1.440000000, -20.310000000, -1.000000000, -1.440000000, -1.280000000, -1.450000000, -1.440000000, -1.300000000, 138.171875000
